word,count
ㄹㅇ정,1.0
ㄹㅇ친구,1.0
ㄹㅇ팩트12,1.0
ㅁ,6.0
ㅁㅁ,1.0
ㅁㅈ,1.0
ㅁㅌㅊ,1.0
ㅁㅌㅊ인생,1.0
ㅂ,73.0
ㅂㅂ,1.0
ㅂㅅ,5.0
ㅂ혼자,1.0
ㅃㅃ,1.0
ㅃㅃ함,1.0
ㅄ,1.0
ㅄ임,1.0
ㅅ,92.0
ㅅ1ㅂ단,1.0
ㅅㄱ,2.0
ㅅㄲ들,1.0
ㅅㅂ,49.0
ㅅㅂ1번,1.0
ㅅㅂ개,1.0
ㅅㅂ카,1.0
ㅅㅅ,1.0
ㅅㅌㅊ,6.0
ㅅㅍ,1.0
ㅅㅐ끼,1.0
ㅅ프피,1.0
ㅆ,8.0
ㅆㅂ,4.0
ㅆㅅㅌㅊ,1.0
ㅆㅎㅌㅊ,1.0
ㅆ대,1.0
ㅆ발,1.0
ㅇ,177.0
ㅇㅅㄲ,1.0
ㅇㅅㅇ,3.0
ㅇㅇ,74.0
ㅇㅇㅇ,1.0
ㅇㅇ난엣팁,1.0
ㅇㅇ내여름,1.0
ㅇㅇ무엇,1.0
ㅇㅇ엣프피,1.0
ㅇㅇ완전,1.0
ㅇㅇ은,1.0
ㅇㅇ이,1.0
ㅇㅇ훈수,1.0
ㅇㅈ,9.0
ㅇㅈㄹ,1.0
ㅇㅋ,6.0
ㅇㅋㅇㅋ,2.0
ㅇㅋㅇㅋ했지,1.0
ㅇㅋ안,1.0
ㅇㆍ야기,1.0
ㅇ베프,1.0
ㅇ빠,1.0
ㅈ,186.0
ㅈㄱ,28.0
ㅈㄴ금사빠,1.0
ㅈㄷ,1.0
ㅈㅅ,2.0
ㅈㅅㅈㅅ,1.0
ㅈㅅ생각,1.0
ㅈㅐ,1.0
ㅈ프피,2.0
ㅉ,1.0
ㅊ,28.0
ㅊㅈㅂㅇ,1.0
ㅊㅊ,1.0
ㅋ,32.0
ㅋㅅㅋ,1.0
ㅋㅌ,2.0
ㅋㅌ대답안해,1.0
ㅋ시발,1.0
ㅋ해,1.0
ㅌ,15.0
ㅌㅌ,1.0
ㅌㅌㅌ,1.0
ㅌ후회,1.0
ㅍ,4.0
ㅍㅅㅌㅊ,1.0
ㅍㅌㅊ,4.0
ㅎ,26.0
ㅎㅇ,2.0
ㅎㅇㅎㅇ,1.0
ㅎㅇ여,1.0
ㅎㅌㅊ인간,1.0
ㅎ외모,1.0
ㅎ잇프피,1.0
ㅏ,6.0
ㅏㅇ으ㅏㅇ,1.0
ㅏㅏ,1.0
ㅏ니지,1.0
ㅐ,4.0
ㅐ글,1.0
ㅑ,1.0
ㅓ,2.0
ㅓㅓㅓ,1.0
ㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓ,1.0
ㅔ,1.0
ㅖ,2.0
ㅖㅏ,1.0
ㅘ,1.0
ㅘ루가,1.0
ㅛ,4.0
ㅛㅂ,1.0
ㅛㅣㄹ제,1.0
ㅜ,33.0
ㅜ사실,1.0
ㅜ생각,1.0
ㅜ시발,1.0
ㅠ,75.0
ㅠ70프로,1.0
ㅠ나,1.0
ㅠ답답,1.0
ㅠ마ㅠ상,1.0
ㅠ만나,1.0
ㅠ약간,1.0
ㅠ이해,1.0
ㅠ인스타,1.0
ㅠ저번,1.0
ㅠ정,1.0
ㅡ,9.0
ㅡㅇ,1.0
ㅣ,3.0
ㆍ,1.0
가가,2.0
가가옴,1.0
가게,4.0
가겠,1.0
가겠노,1.0
가격,2.0
가계,1.0
가계부,1.0
가계빚,1.0
가급적,1.0
가기,18.0
가까이,1.0
가나,3.0
가난,1.0
가난루트,1.0
가놓,1.0
가놓고,1.0
가능,51.0
가능성,20.0
가능안지,1.0
가능힘암,1.0
가도,9.0
가동,1.0
가든,2.0
가락,2.0
가량,4.0
가리개,3.0
가림,2.0
가망,2.0
가망성,2.0
가면,16.0
가바,1.0
가방,1.0
가벼운,1.0
가보,5.0
가본,1.0
가볼려,1.0
가부,1.0
가삐졋,1.0
가사,5.0
가사겟음,1.0
가선,1.0
가수,1.0
가스,28.0
가스라이팅,24.0
가스라이팅시도,1.0
가스라이팅일,1.0
가스라이팅임,1.0
가스레이팅,1.0
가슴,7.0
가슴근육,1.0
가슴살,1.0
가식,8.0
가신,1.0
가실,1.0
가심,3.0
가심심하노,1.0
가야,9.0
가야하나,1.0
가야함,1.0
가여,1.0
가요,6.0
가운데,1.0
가을,2.0
가을마렵노,1.0
가의,1.0
가이,1.0
가임,1.0
가있,1.0
가자,2.0
가장,2.0
가재,1.0
가정,7.0
가정교육,1.0
가정방문학습,1.0
가정적,1.0
가정하에,2.0
가정환경,1.0
가족,28.0
가족관계,1.0
가족력,1.0
가족여행,3.0
가족중,1.0
가지,24.0
가지감정,1.0
가지고걔네,1.0
가지기,1.0
가짜,5.0
가짜배고픔,1.0
가짜자료,2.0
가차,1.0
가치,6.0
가치관,5.0
가치관은,1.0
가하,1.0
가학,1.0
가학심,1.0
가해,1.0
가혹,2.0
가혹행위,1.0
각,7.0
각사,1.0
각서,1.0
각성,3.0
각오,2.0
각인,1.0
각자,4.0
각자갈,1.0
각자갈길가,1.0
각하,1.0
각했,1.0
간,29.0
간가,1.0
간건,1.0
간격,2.0
간단,1.0
간대,2.0
간도,1.0
간만,3.0
간봄,1.0
간섭,6.0
간식,4.0
간이,2.0
간장,1.0
간장맛,1.0
간접적,2.0
간지,2.0
간지도,1.0
간직,1.0
간직하다상대,1.0
간질,1.0
간질간질,1.0
간택,6.0
간택2,1.0
간헐적,1.0
간호,2.0
간호대,1.0
간호사,1.0
갇히는,1.0
갈건,2.0
갈건지도,1.0
갈게,3.0
갈구,1.0
갈대,2.0
갈등,10.0
갈등땜,1.0
갈등상황,1.0
갈래,1.0
갈째,1.0
감,49.0
감2번,1.0
감ㅅㅂ,1.0
감ㅋ,1.0
감ㅜ,1.0
감각,6.0
감각적,2.0
감각특이,1.0
감격,1.0
