word,count
ㅇㅇ잇티,1.0
ㅇㅈ,12.0
ㅇㅈㄹ,1.0
ㅇㅈㄹ됬겠냐,1.0
ㅇㅋ,2.0
ㅇㅋㅇㅋ,1.0
ㅇㅋ개인적으,1.0
ㅇㅋ답장,1.0
ㅇㅋ했는데두번째,1.0
ㅇㅋ했는데얼마전,1.0
ㅇ이,1.0
ㅇ주변,1.0
ㅈ,159.0
ㅈㄱ,12.0
ㅈㄹㅈ,1.0
ㅈㅂ,2.0
ㅈㅅ,1.0
ㅈㅈ,1.0
ㅈ같고커뮤,1.0
ㅈ됏,1.0
ㅈ목질,2.0
ㅈ박,1.0
ㅉ,4.0
ㅉㅈ,1.0
ㅉㅉ,1.0
ㅉㅉㅉ,1.0
ㅉㅉ노답샛,1.0
ㅉ동,1.0
ㅊ,15.0
ㅊㅊ,1.0
ㅋ,38.0
ㅋㄹ,1.0
ㅋㅌ,2.0
ㅋ다행인건,1.0
ㅋ연령대,1.0
ㅌ,7.0
ㅍ,4.0
ㅍㅌㅊ,1.0
ㅍ가가,1.0
ㅍ하,1.0
ㅎ,14.0
ㅎㄷㄷ,1.0
ㅎㅇ잇티,1.0
ㅏ,1.0
ㅏㅏㅏ,1.0
ㅐ,1.0
ㅑㅆ,1.0
ㅓ,5.0
ㅓ임,1.0
ㅔ,2.0
ㅕ,1.0
ㅗ,2.0
ㅛ,2.0
ㅛㅓ,1.0
ㅜ,34.0
ㅜ1,2.0
ㅜ남성,1.0
ㅜ망상회로,1.0
ㅜ예,1.0
ㅜ재회가능성,1.0
ㅜ첨,1.0
ㅠ,90.0
ㅠㅅㅂ,1.0
ㅠㅅㅠ,1.0
ㅠ눈치,1.0
ㅠ둘,1.0
ㅠ몸,1.0
ㅠ서,1.0
ㅠ어제,1.0
ㅠ예,1.0
ㅠ좋아하,1.0
ㅠ찐친,1.0
ㅠ참고,1.0
ㅠ친절,1.0
ㅠ퓨ㅠ,1.0
ㅠ하트공감,1.0
ㅠ화이팅입니,1.0
ㅡ,4.0
ㅣ,6.0
ㅣ바,1.0
가ㅜ,1.0
가가,2.0
가게,11.0
가게부,1.0
가격,10.0
가격대,4.0
가격비교,1.0
가관,1.0
가구,1.0
가기,23.0
가기전,1.0
가나,5.0
가난,4.0
가내,2.0
가는데인프제갤,1.0
가늠,3.0
가능,93.0
가능2,1.0
가능3,1.0
가능성,42.0
가능성2,1.0
가능성3,1.0
가능성6,1.0
가능성8,1.0
가능성있음,1.0
가능질문,1.0
가능하다,1.0
가더,1.0
