word,count
ㄱㄷ,1.0
ㄱㅂ,1.0
ㄱㅅ,4.0
ㄱㅅㄲ,1.0
ㄱㅊ,9.0
ㄱㅊ은,2.0
ㄱㅊ은데,1.0
ㄱㅊ을,2.0
ㄱㅋㄱㄱ,2.0
ㄱㅋㄱㄲ,2.0
ㄱㅏ,1.0
ㄱ연애상담,1.0
ㄲ,3.0
ㄴ,14.0
ㄴ데,1.0
ㄷ,27.0
ㄷㄷ,12.0
ㄷㄷㄷ,1.0
ㄷㅔ,1.0
ㄷ사람,1.0
ㄷ완장완장,1.0
ㄹ,64.0
ㄹㅇ,52.0
ㄹㅇㄹㅇ,1.0
ㄹㅇㅇ,1.0
ㄹㅇ소름,1.0
ㄹㅇ실화,1.0
ㄹㅇ임,1.0
ㄹㅇ정,1.0
ㄹㅇ혼란오,1.0
ㄹㅈㄷ,1.0
ㅁ,11.0
ㅁㅁ,3.0
ㅁㅈ,1.0
ㅁㅌㅊ,2.0
ㅁㅌㅊ인생,1.0
ㅂ,80.0
ㅂㄷㅂㄷ,1.0
ㅂㅅ,6.0
ㅂㅅ으로,1.0
ㅂㅅ이,1.0
ㅂ혼자,1.0
ㅃ,1.0
ㅃㅃ,1.0
ㅃㅃ함,1.0
ㅃㅇㅋ,1.0
ㅄ,2.0
ㅅ,95.0
ㅅ1ㅂ단,1.0
ㅅㅂ,54.0
ㅅㅂ3주,1.0
ㅅㅂ거짓말,1.0
ㅅㅂ카,1.0
ㅅㅅ,5.0
ㅅㅌㅊ,5.0
ㅅㅐ끼,1.0
ㅅ이,1.0
ㅆ,6.0
ㅆㅂ,3.0
ㅆㅎㅌㅊ,1.0
ㅆ대,1.0
ㅆ발,1.0
ㅇ,199.0
ㅇㅇ,76.0
ㅇㅇ남생각,1.0
ㅇㅇ남자,1.0
ㅇㅇ단거,1.0
ㅇㅇ라,1.0
ㅇㅇ말,1.0
ㅇㅇ반경,1.0
ㅇㅇ엣프피,1.0
ㅇㅇ여친,1.0
ㅇㅇ완전,1.0
ㅇㅇ원래,1.0
ㅇㅇ은,1.0
ㅇㅇ이,1.0
ㅇㅇ잇티,1.0
ㅇㅈ,11.0
ㅇㅈㄹ,2.0
ㅇㅈㄹ됬겠냐,1.0
ㅇㅋ,8.0
ㅇㅋㅇㅋ,2.0
ㅇㅋ개인적으,1.0
ㅇㅋ답장,1.0
ㅇㆍ야기,1.0
ㅇ베프,1.0
ㅈ,202.0
ㅈㄱ,24.0
ㅈㄷ,1.0
ㅈㅂ,1.0
ㅈㅅ,1.0
ㅈㅈ,1.0
ㅈㅐ,1.0
ㅈ목질,2.0
ㅈ박,1.0
ㅉ,3.0
ㅉㅈ,1.0
ㅉㅉ,1.0
ㅉㅉㅉ,1.0
ㅉㅉ노답샛,1.0
ㅊ,27.0
ㅊㅈㅂㅇ,1.0
ㅊㅊ,1.0
ㅋ,43.0
ㅋㄹ,1.0
ㅋㅌ,4.0
ㅋㅌ대답안해,1.0
ㅋ연령대,1.0
ㅌ,14.0
ㅌㅌㅌ,1.0
ㅌ후회,1.0
ㅍ,3.0
ㅍㅅㅌㅊ,1.0
ㅍㅌㅊ,2.0
ㅍ가가,1.0
ㅎ,25.0
ㅎㄷㄷ,1.0
ㅎㅇ,1.0
ㅎㅇㅎㅇ,1.0
ㅎㅇ여,1.0
ㅎㅇ잇티,1.0
ㅎㅌㅊ인간,1.0
ㅎ외모,1.0
ㅎ잇프피,1.0
ㅏ,6.0
ㅏㅇ으ㅏㅇ,1.0
ㅐ,5.0
ㅐ글,1.0
ㅑ,1.0
ㅑㅆ,1.0
ㅓ,5.0
ㅓㅓㅓ,1.0
ㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓㅓ,1.0
ㅓ임,1.0
ㅔ,1.0
ㅕ,1.0
ㅖ,1.0
ㅖㅏ,1.0
ㅗ,2.0
ㅘ,1.0
ㅘ루가,1.0
ㅛ,4.0
ㅛㅂ,1.0
ㅛㅓ,1.0
ㅛㅣㄹ제,1.0
ㅜ,50.0
ㅜ1,1.0
ㅜ남성,1.0
ㅜ사실,1.0
ㅜ생각,1.0
ㅜ시발,1.0
ㅜ예,1.0
ㅜ재회가능성,1.0
ㅜ첨,1.0
