word,count
ㅅㅐ끼,1.0
ㅅ같,1.0
ㅅ타,1.0
ㅅ프피,1.0
ㅆ,7.0
ㅆㄱ,1.0
ㅆㅂ,5.0
ㅆㅅㅌㅊ,1.0
ㅆ선비라,1.0
ㅇ,163.0
ㅇㅅㄲ,1.0
ㅇㅅㅇ,4.0
ㅇㅇ,66.0
ㅇㅇㅇ,1.0
ㅇㅇㅇ동,1.0
ㅇㅇ난엣팁,1.0
ㅇㅇ남생각,1.0
ㅇㅇ남자,1.0
ㅇㅇ내여름,1.0
ㅇㅇ동,1.0
ㅇㅇ말,1.0
ㅇㅇ무엇,1.0
ㅇㅇ아,1.0
ㅇㅇ이,2.0
ㅇㅇ이랑,1.0
ㅇㅇ훈수,1.0
ㅇㅈ,12.0
ㅇㅋ,1.0
ㅇㅋㅇㅋ,2.0
ㅇㅋㅇㅋ했지,1.0
ㅇㅋ안,1.0
ㅇㅋ했는데얼마전,1.0
ㅇ베프,1.0
ㅇ빠,1.0
ㅇ주변,1.0
ㅈ,161.0
ㅈㄱ,28.0
ㅈㄴ금사빠,1.0
ㅈㅂ,1.0
ㅈㅅ,2.0
ㅈㅅㅈㅅ,1.0
ㅈㅅ생각,1.0
ㅈ같고커뮤,1.0
ㅈ됏,1.0
ㅈ목질,1.0
ㅈ프피,2.0
ㅉ,2.0
ㅉㅈ,1.0
ㅉ동,1.0
ㅊ,25.0
ㅊㅊ,2.0
ㅋ,35.0
ㅋㅅㅋ,1.0
ㅋㅌ,1.0
ㅋ시발,1.0
ㅋ해,1.0
ㅌ,11.0
ㅌㅌ,1.0
ㅍ,6.0
ㅍㅅㅌㅊ,1.0
ㅍㅌㅊ,4.0
ㅍ하,1.0
ㅎ,27.0
ㅎㅇ,1.0
ㅎㅇ여,1.0
ㅎㅌㅊ인간,1.0
ㅎ외모,1.0
ㅎ잇프피,1.0
ㅏ,2.0
ㅏㅏ,1.0
ㅏㅏㅏ,1.0
ㅏ니지,1.0
ㅐ,1.0
ㅑ,1.0
ㅑㅆ,1.0
ㅓ,4.0
ㅓ임,1.0
ㅔ,2.0
ㅖ,1.0
ㅗ,1.0
ㅛ,1.0
ㅛㅓ,1.0
ㅜ,37.0
ㅜ1,2.0
ㅜ망상회로,1.0
ㅜ사실,1.0
ㅜ첨,1.0
ㅠ,114.0
ㅠㅅㅂ,1.0
ㅠ마ㅠ상,1.0
ㅠ만나,1.0
ㅠ약간,1.0
ㅠ어제,1.0
ㅠ예,1.0
ㅠ저번,1.0
ㅠ좋아하,1.0
ㅠ찐친,1.0
ㅠ참고,1.0
ㅠ하트공감,1.0
ㅠ화이팅입니,1.0
ㅡ,4.0
ㅣ,2.0
가가,3.0
가가옴,1.0
가게,10.0
가격,5.0
가격대,1.0
가계,1.0
가계빚,1.0
가관,1.0
가구,1.0
가기,25.0
가나,2.0
가난,1.0
가내,1.0
가는데인프제갤,1.0
가늠,1.0
가능,72.0
가능3,1.0
가능성,34.0
가능성2,1.0
가능힘암,1.0
가도,13.0
가독성,1.0
가동,1.0
가든,1.0
가락,1.0
가량,5.0
가로,1.0
가르기,1.0
가리,1.0
가리개,1.0
가림,3.0
가망,4.0
가망성,2.0
가면,16.0
가방,1.0
가방끈,2.0
가보,8.0
가본,1.0
가볼려,1.0
가봄고등학교,1.0
가부,1.0
가삐졋,1.0
가사,9.0
가사겟음,1.0
가선,1.0
가세,1.0
가속,1.0
가수,1.0
가스,41.0
가스라이터,1.0
가스라이팅,37.0
가스라이팅누,1.0
가스라이팅시도,1.0
가스라이팅영어,1.0
가스라이팅일,1.0
가스라이팅임,1.0
가슴,10.0
가슴속,1.0
가시,2.0
가식,11.0
가실,1.0
가심,1.0
가십,1.0
가십거리,1.0
가야,14.0
가야하나,2.0
가야함,1.0
가야해,1.0
가에,1.0
가여,2.0
가요,19.0
가운,1.0
가을,1.0
가의,2.0
가이,2.0
가임,1.0
가있,1.0
가자,5.0
가장,1.0
가재,3.0
가재비,1.0
가재사실,1.0
가정,15.0
가정교육,1.0
가정방문학습,1.0
가정의,1.0
가정적,1.0
가정하에,1.0
가정형편,1.0
가족,52.0
가족간의,1.0
가족관계,1.0
가족얘기,1.0
가족여행,4.0
가족중,1.0
가준,1.0
가지,49.0
가지고걔네,1.0
가지기,2.0
가짜,2.0
가짜자료,2.0
가차,1.0
가책,1.0
가치,8.0
가치관,14.0
가피,1.0
가하,1.0
가학,1.0
가학심,1.0
가해,2.0
가해자,2.0
가혹,4.0
가혹하다한번,1.0
가혹행위,1.0
각,3.0
각도,1.0
각사,1.0
각서,1.0
각설,1.0
각성,3.0
각오,3.0
각인,1.0
각자,7.0
각종,1.0
각하,2.0
간,44.0
간가,2.0
간건,1.0
간격,2.0
간결,1.0
간김,1.0
간단,1.0
간대,3.0
간디,1.0
간략,1.0
간만,4.0
간봄,1.0
간사람,1.0
간섭,5.0
간식,6.0
간식거리,1.0
간식비,1.0
간신,1.0
간신배,1.0
간의,3.0
간이,3.0
간적,3.0
간접적,3.0
간직,2.0
간직하다상대,1.0
간질,1.0
간질간질,1.0
간택,3.0
간택2,1.0
간헐적,1.0
간호,1.0
갇히는,1.0
갈건,1.0
갈게,3.0
갈구,1.0
갈대,2.0
갈등,17.0
갈등과정,1.0
갈등땜,1.0
갈등상황,1.0
갈등주제,1.0
갈래,2.0
갈료,1.0
갈망,2.0
감,51.0
감2번,1.0
감ㅅㅂ,1.0
감각,12.0
감각적,1.0
감각특이,1.0
감과,2.0
감기,2.0
감길,1.0
감내,2.0
감내할려,1.0
감당,3.0
감당안,1.0
감도,6.0
감도가,1.0
감동,7.0
감물,1.0
감별,1.0
감별능력,1.0
감복,1.0
감봉,1.0
감분위기,1.0
감사,18.0
감상,2.0
감성,10.0
감성적,7.0
감성주파수,1.0
감성팔,1.0
감소,1.0
감수성,3.0
감시,2.0
감시자,1.0
감식,1.0
감쓰,7.0
감쓰통,1.0
감옥,1.0
감이,11.0
감자,4.0
감자칩,1.0
감쟈함,1.0
감점,1.0
감정,168.0
감정감정,1.0
감정격,1.0
감정기능,1.0
감정기복,11.0
감정기복땜애,1.0
감정낭비,1.0
감정느낌,1.0
감정덩어리,1.0
감정때문,1.0
감정롤러코스터,1.0
감정변화,1.0
감정상태,3.0
감정선,1.0
감정소비,1.0
감정싸움,1.0
감정쓰레기통,1.0
감정안,1.0
감정의,2.0
감정이,1.0
감정이ㅣ,1.0
감정적,29.0
감정적인,1.0
감정적임,1.0
감정케어,1.0
감정티안내,1.0
감정폭팔,1.0
감정표현,7.0
감지,1.0
감탄,1.0
감하,1.0
감형,1.0
갑,16.0
갑분,3.0
갑인,1.0
갑자,5.0
갑질,1.0
값,4.0
갓,2.0
갓생,2.0
강,22.0
강강,2.0
강건너,1.0
강건너불구경,1.0
강남,2.0
강남역,1.0
강남역삼,1.0
강동원,1.0
강령,1.0
강릉,1.0
강박,6.0
강박증,3.0
강아지,22.0
강아지과,1.0
강아지상,1.0
강압적,1.0
강약,6.0
강약약강,5.0
강약약강사회,1.0
강약약강임,1.0
강요,5.0
강유미,1.0
강의,2.0
강인,1.0
강자,1.0
강제,3.0
강조,2.0
강철,2.0
강철심장,1.0
강철인간,1.0
강한,2.0
강해,2.0
강화,2.0
같간,1.0
같네하,1.0
같노,1.0
같다,1.0
같달,1.0
같아엔프피,1.0
같앗,1.0
같앙,1.0
같애여,1.0
같어,1.0
같에,1.0
같움,1.0
같으,2.0
개,172.0
개가,3.0
개강,2.0
개개인,2.0
개건일절,1.0
개고,1.0
개고수라,1.0
개과,1.0
개과천선,1.0
개국,1.0
개그,3.0
개그맨,1.0
개극,2.0
개꼴,1.0
개꿀,1.0
개념,24.0
개념글,10.0
개념글기준,1.0
개념도,1.0
개념적,1.0
개노맛,1.0
개노잼,2.0
개노잼임,1.0
개답,1.0
개당황,1.0
개도,1.0
개드립,2.0
개똥촉,1.0
개랑,3.0
개론,1.0
개맘ㄹ,1.0
개망,1.0
개무시,3.0
개미,2.0
개박살,1.0
개발,3.0
개발자,2.0
개방,2.0
개방안,1.0
개방적,4.0
개별,2.0
개별종목,1.0
개병,1.0
개병신,4.0
개병신마냥하,1.0
개봉,3.0
개불안,1.0
개빡,3.0
개빡대가리들밖,1.0
개빡쳐,2.0
개빡침,1.0
개새끼,6.0
개색,1.0
개색갸,1.0
개색기,1.0
개서,2.0
개서운해,1.0
개선,6.0
개성,2.0
개소리,5.0
개신,1.0
개신교회,1.0
개심,3.0
개쓰레기,1.0
개씨,1.0
개씨발,1.0
개안,2.0
개웃기,1.0
개월,49.0
개월간,1.0
개월동안,1.0
개월만,1.0
개월후,1.0
개인,22.0
개인사,1.0
개인사업,1.0
개인시간,2.0
개인연락,1.0
개인적,40.0
개인적사정때문,1.0
개인적시간,1.0
개인적인,1.0
개인주의,2.0
개인주의자,1.0
개인차,1.0
개입,2.0
개정,1.0
개정도,1.0
개조,2.0
개조하기,1.0
개좋앙,2.0
개중,2.0
개지,1.0
개지랄,6.0
개지럴,1.0
개쪽,1.0
개착,1.0
개추,2.0
개추유도,1.0
개킹,1.0
개킹뱓,1.0
개파탄,1.0
개판,3.0
개힝,1.0
객,1.0
객관성,2.0
객관적,8.0
객관화,8.0
객인건,1.0
갠찮다,1.0
갠톡으,1.0
갤러,6.0
갤러리,39.0
갤러리1년,1.0
갤러리내가,1.0
갤러리임,2.0
갤러리주변,1.0
갤러리페르소나,1.0
갤에,10.0
갤에선,1.0
갭,3.0
갱생,2.0
갱생여지,1.0
갸,1.0
걔,75.0
걔내들,1.0
걔내들이,1.0
걔네,1.0
걔네들,1.0
걔네집,1.0
걔임,1.0
걔입장,1.0
걘,6.0
걜,3.0
거,1435.0
거2,1.0
거3,2.0
거4,1.0
거가,1.0
거가틈,1.0
거같애,1.0
거같애여,1.0
거같에,1.0
거같움,1.0
거같음지말로,1.0
거거,3.0
거겟징,1.0
거고난,1.0
거구,2.0
거구나라,1.0
거극성,1.0
거기,51.0
거기도,1.0
거기에,1.0
거기인프피,1.0
거내,1.0
거냐,1.0
거다,1.0
거다혈,1.0
거도,2.0
거동,1.0
거동급,1.0
거둔,1.0
