word,count
가야지시발,1.0
가야해,1.0
가요,3.0
가요옆,1.0
가운데,1.0
가을,3.0
가을마렵노,1.0
가의,1.0
가이,1.0
가이드라인,1.0
가임,1.0
가입,1.0
가있,2.0
가있고,1.0
가장,2.0
가전,1.0
가정,14.0
가정사,1.0
가정적,1.0
가정폭력,2.0
가정하에,2.0
가정하에엔티제,1.0
가정환경,4.0
가족,29.0
가족구성원,1.0
가족력,1.0
가족버프,1.0
가족연인제외,1.0
가족연인지인,1.0
가족적,1.0
가족중,1.0
가지,26.0
가지감정,2.0
가지게,1.0
가지기,1.0
가지마,1.0
가지신분,1.0
가짜,6.0
가짜배고픔,1.0
가짜새끼,1.0
가짜자료,1.0
가차,1.0
가책,1.0
가치,12.0
가치관,5.0
가치관1,1.0
가치관내,1.0
가치관요소,1.0
가치관은,1.0
가치임,1.0
가톨릭대,1.0
가학,1.0
가해,1.0
가혹,1.0
각,6.0
각각,3.0
각보,1.0
각색,1.0
각오,4.0
각자,5.0
각자갈,1.0
각자갈길가,1.0
각재,1.0
간,30.0
간거,1.0
간격,1.0
간결,1.0
간극,1.0
간도,1.0
간땡이,1.0
간만,2.0
간부,1.0
간섭,4.0
간식,2.0
간쓸개,1.0
간장,1.0
간장맛,1.0
간적,1.0
간지,2.0
간택,11.0
간파,3.0
간퍄,1.0
간편,1.0
간편하개,1.0
간한,1.0
간호,1.0
간호대,1.0
간호사,1.0
갈등,10.0
갈등관계,1.0
갈등관찰,1.0
갈등상황,1.0
갈래,2.0
갈망,1.0
갈증,1.0
갈피,1.0
감,49.0
감2,1.0
감3,1.0
감4,1.0
감ㅋ,1.0
감각,7.0
감각적,3.0
감각적사고,1.0
감격,2.0
감과,1.0
감기,5.0
감기기운인지,1.0
감기약,2.0
감내,4.0
감당,4.0
감도,5.0
감독,1.0
감동,6.0
감량,1.0
감별,1.0
감사,13.0
감사링,1.0
감사링친구,1.0
감사해,1.0
감생,1.0
감성,9.0
감성적,5.0
감수,2.0
감수성,1.0
감시간,1.0
감쓰,4.0
감안,2.0
감영,1.0
감옥,1.0
감이,3.0
감정,85.0
감정거세,1.0
감정기복,2.0
감정낭비,1.0
감정만큼,1.0
감정선,1.0
감정소모,2.0
감정쓰레기통,1.0
감정의,2.0
감정이래,1.0
감정적,14.0
감정적임,1.0
감정적임내가,1.0
감정정리,1.0
감정조절,1.0
감정표현,1.0
감집,1.0
감춘,1.0
감춤,1.0
감흥,3.0
갑,8.0
갑분,3.0
갑자,1.0
갑자기,1.0
갑툭튀,1.0
값,5.0
값어치,1.0
갓,10.0
갓걸랑,1.0
강,18.0
강강,2.0
강강약강,1.0
강남,3.0
강당,1.0
강대,1.0
강도,5.0
강박,8.0
강박작용,1.0
강박증,3.0
강북,1.0
강사,1.0
강성,1.0
강성훈,1.0
강아지,4.0
강압,2.0
강압적,1.0
강약,3.0
강약약강,2.0
강약약강임지,1.0
강요,5.0
강원,1.0
강원도,1.0
강의,3.0
강자,1.0
강점,1.0
강제,4.0
강조,1.0
강짜,1.0
강철,1.0
강철줏대ㅅㅂ,1.0
강퇴,1.0
강하,1.0
강하다,1.0
강하면,1.0
강한,1.0
갖가지,1.0
같노,2.0
같애계획,1.0
같애왜,1.0
같앵,1.0
같어,2.0
같에,1.0
같움,1.0
같음집,1.0
개,137.0
개ㅂㅅ,1.0
개가,1.0
개간,2.0
개갓,1.0
개개인,1.0
개국,1.0
개국공신,1.0
개그,2.0
개그감각,1.0
개극,1.0
개기,1.0
개꼰대,1.0
개꿀,3.0
개념,8.0
개념글,3.0
개념자체,1.0
개노답,1.0
개노맛,2.0
개노잼,1.0
개다리,1.0
개돼지,2.0
개돼지새끼,1.0
개드립,1.0
개똥,3.0
개뜬금,1.0
개마니마니햇는데댓글,1.0
개면,1.0
개무시,2.0
개미,1.0
개발,4.0
개발자,2.0
개방성,1.0
개방적,2.0
개벌레섹스충,1.0
개별,1.0
개병신,1.0
개병신소리,1.0
개봉,1.0
개븅신,1.0
개빡,5.0
개뿔,1.0
개사,1.0
개사ㅣ이,1.0
개상,1.0
개상또라이,1.0
개새끼,2.0
개선,4.0
개설,1.0
개설레,1.0
개소리,10.0
개수,1.0
개쉐이들,1.0
개신,1.0
개신기하노,1.0
개심,1.0
개싸이코,1.0
개쌍욕,1.0
개씨발,2.0
개씨발새끼,1.0
개씹,2.0
개씹억까,1.0
개씹울보새끼,1.0
개연성,1.0
개오,2.0
개오바임,1.0
개오반거,1.0
개웃기노,1.0
개월,18.0
개위,1.0
개이득,1.0
개인,9.0
개인사,2.0
개인사업,1.0
개인시간,1.0
개인시간활용,1.0
개인역량,1.0
개인적,26.0
