word,count
ㄹㅇ,39.0
ㄹㅇㄹㅇ,1.0
ㄹㅇ소름,1.0
ㄹㅇ실화,1.0
ㄹㅇ친구,1.0
ㄹㅇ팩트12,1.0
ㄹㅇ혼란오,1.0
ㄹㅈㄷ,1.0
ㅁ,6.0
ㅁㅁ,1.0
ㅁㅌㅊ,1.0
ㅁㅌㅊ인생,1.0
ㅂ,56.0
ㅂㄷㅂㄷ,1.0
ㅂㅂ,1.0
ㅂㅅ,4.0
ㅂㅅ소리,1.0
ㅂㅅ으,1.0
ㅂㅅ으로,2.0
ㅂㅋㄱ엔티제,1.0
ㅃ,1.0
ㅃㅃ,1.0
ㅃㅃ함,1.0
ㅃㅇㅋ,1.0
ㅄ,3.0
ㅄ임,1.0
ㅅ,73.0
ㅅ1발,1.0
ㅅㄱ,2.0
ㅅㄲ,2.0
ㅅㄲ들,1.0
ㅅㅂ,34.0
ㅅㅂ거짓말,1.0
ㅅㅂ내가,1.0
ㅅㅅ,1.0
ㅅㅌㅊ,2.0
ㅅㅍ,1.0
ㅅ타,1.0
ㅆ,7.0
ㅆㅂ,3.0
ㅆㅅㅌㅊ,1.0
ㅆㅎㅌㅊ,1.0
ㅆ대,1.0
ㅆ발,1.0
ㅇ,184.0
ㅇㄱㄹㅇ,2.0
ㅇㅅㄲ,1.0
ㅇㅅㅇ,1.0
ㅇㅇ,82.0
ㅇㅇㅇ,3.0
ㅇㅇ난엣팁,1.0
ㅇㅇ남생각,1.0
ㅇㅇ남자,1.0
ㅇㅇ말,1.0
ㅇㅇ무엇,1.0
ㅇㅇ반경,1.0
ㅇㅇ엣프피,1.0
ㅇㅇ완전,1.0
ㅇㅇ은,1.0
ㅇㅇ이,3.0
ㅇㅇ이랑,1.0
ㅇㅈ,10.0
ㅇㅋ,6.0
ㅇㅋㅇㅋ,3.0
ㅇㅋ개인적으,1.0
ㅇㅋ답장,1.0
ㅇㅋ안,1.0
ㅇㅋ했는데두번째,1.0
ㅇㅋ했는데얼마전,1.0
ㅇ빠,1.0
ㅇ이,1.0
ㅈ,155.0
ㅈㄱ,18.0
ㅈㄹㅈ,1.0
ㅈㅂ,1.0
ㅈㅅ,1.0
ㅈㅅㅈㅅ,1.0
ㅈ됏,1.0
ㅈ목질,1.0
ㅉ,3.0
ㅉㅈ,1.0
ㅉㅉ,1.0
ㅉㅉㅉ,1.0
ㅉㅉ노답샛,1.0
ㅊ,17.0
ㅊㅊ,1.0
ㅋ,49.0
ㅋㄹ,1.0
ㅋㅅㅋ,1.0
ㅋㅌ,1.0
ㅋ다행인건,1.0
ㅋ시발,1.0
ㅋ연령대,1.0
ㅌ,11.0
ㅌㅌ,1.0
ㅌㅌㅌ,1.0
ㅌ후회,1.0
ㅍ,4.0
ㅍㅌㅊ,3.0
ㅍ가가,1.0
ㅎ,22.0
ㅎㄷㄷ,1.0
ㅎㅇ,1.0
ㅎㅇㅎㅇ,1.0
ㅏ,1.0
ㅏㅏ,1.0
ㅏㅏㅏ,1.0
ㅑㅆ,1.0
ㅓ,4.0
ㅓ임,1.0
ㅔ,2.0
ㅕ,1.0
ㅗ,2.0
ㅛ,2.0
ㅛㅓ,1.0
ㅛㅣㄹ제,1.0
ㅜ,42.0
ㅜ1,2.0
ㅜ남성,1.0
ㅜ망상회로,1.0
ㅜ생각,1.0
ㅜ시발,1.0
ㅜ예,1.0
ㅜ재회가능성,1.0
